,serial_number,qc_stage,scan_num,scan_tags,analysis_tags,analysis_value
1098,20UPGPQ2601160,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
1099,20UPGPQ2601160,PCB_POPULATION,001,FlexR,FlexR_2_x,19.83299
1100,20UPGPQ2601160,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
1101,20UPGPQ2601160,PCB_POPULATION,001,FlexR,FlexR_3_x,19.836305
1102,20UPGPQ2601160,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
1103,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
1104,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_0_y,20.3792675
1105,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_1_x,10.771725
1106,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_1_y,20.667965000000002
1107,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.935525
1108,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_2_y,20.4562925
1109,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.299025
1110,20UPGPQ2601160,PCB_POPULATION,001,FlexT,FlexT_3_y,20.403935
1111,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.369775
1112,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.96286
1113,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
1114,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.9617875
1115,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_2_x,10.510725
1116,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.966175
1117,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_3_x,17.996225
1118,20UPGPQ2601160,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9697825
1119,20UPGPQ2601160,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.930116270047137
1120,20UPGPQ2601160,PCB_POPULATION,001,HoleTL,HoleTL_y,27.165648973483385
1121,20UPGPQ2601160,PCB_POPULATION,001,HoleTL,HoleTL_r,1.517329823754141
1122,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,SlotBR_x,27.01892861691064
1123,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.759882810288964
1124,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5320000000000003
1125,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
1126,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,FlexL_line,19.729153631135283
1127,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,FlexR_line,-19.829663074461397
1128,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,FlexT_line,-20.476850889429564
1129,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,FlexB_line,19.965169314675627
1130,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,FlexX,39.558813499533336
1131,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,FlexY,40.442019439509686
1132,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.034659647508282
1133,20UPGPQ2601160,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0640000000000005
1134,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.750575
1135,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_0_y,19.379525
1136,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.74609
1137,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_1_y,5.099025
1138,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.751745
1139,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
1140,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.76715
1141,20UPGPQ2601053,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
1142,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_0_x,19.821095
1143,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
1144,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_1_x,19.81388
1145,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
1146,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_2_x,19.8247025
1147,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
1148,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_3_x,19.835915
1149,20UPGPQ2601053,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
1150,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
1151,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_0_y,20.3712725
1152,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_1_x,10.664475000000001
1153,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_1_y,20.3870675
1154,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.877025000000001
1155,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_2_y,20.384240000000002
1156,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.347775000000002
1157,20UPGPQ2601053,PCB_POPULATION,001,FlexT,FlexT_3_y,20.393795
1158,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.428275000000003
1159,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.9727075
1160,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
1161,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.970855
1162,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_2_x,10.510725
1163,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.975144999999998
1164,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_3_x,17.996225
1165,20UPGPQ2601053,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.976509999999998
1166,20UPGPQ2601053,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.92052147261241
1167,20UPGPQ2601053,PCB_POPULATION,001,HoleTL,HoleTL_y,27.18216321661321
1168,20UPGPQ2601053,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5051017851207764
1169,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,SlotBR_x,27.02931298795948
1170,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.775951839334212
1171,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5180000000000002
1172,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
1173,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,FlexL_line,19.75348937476799
1174,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,FlexR_line,-19.823883782030936
1175,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,FlexT_line,-20.384086447075898
1176,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,FlexB_line,19.97381823495023
1177,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,FlexX,39.577370139488735
1178,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,FlexY,40.357904346749685
1179,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.010203570241553
1180,20UPGPQ2601053,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0360000000000005
1181,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_0_x,-19.7206425
1182,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_0_y,19.399025
1183,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_1_x,-19.73166
1184,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_1_y,5.089275000000001
1185,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_2_x,-19.76169
1186,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_2_y,-9.991225
1187,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_3_x,-19.7779725
1188,20UPGPQ2601054,PCB_POPULATION,003,FlexL,FlexL_3_y,-18.571725
1189,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_0_x,19.788335
1190,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_0_y,-18.591225
1191,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_1_x,19.7954525
1192,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_1_y,-10.691225000000001
1193,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_2_x,19.8289925
1194,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_2_y,10.708775000000001
1195,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_3_x,19.83962
1196,20UPGPQ2601054,PCB_POPULATION,003,FlexR,FlexR_3_y,18.708775
1197,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_0_x,18.491225
1198,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_0_y,20.3665925
1199,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_1_x,10.810725000000001
1200,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_1_y,20.3901875
1201,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_2_x,-10.911150000000001
1202,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_2_y,20.4053
1203,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_3_x,-18.221025
1204,20UPGPQ2601054,PCB_POPULATION,003,FlexT,FlexT_3_y,20.414855
1205,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_0_x,-18.408775000000002
1206,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_0_y,-19.946675
1207,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_1_x,-10.889025
1208,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_1_y,-19.9534025
1209,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_2_x,10.510725
1210,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_2_y,-19.97339
1211,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_3_x,17.664725
1212,20UPGPQ2601054,PCB_POPULATION,003,FlexB,FlexB_3_y,-19.9812875
1213,20UPGPQ2601054,PCB_POPULATION,003,HoleTL,HoleTL_x,-26.914085692812666
1214,20UPGPQ2601054,PCB_POPULATION,003,HoleTL,HoleTL_y,27.192381896280136
1215,20UPGPQ2601054,PCB_POPULATION,003,HoleTL,HoleTL_r,1.5297283384886748
1216,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,SlotBR_x,26.996311288644474
1217,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,SlotBR_y,-26.789615574842987
1218,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,SlotBR_r,1.5400000000000005
1219,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,SlotBR_alpha,-0.7853981633974483
1220,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,FlexL_line,19.746411144410377
1221,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,FlexR_line,-19.813051949642396
1222,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,FlexT_line,-20.394282794633412
1223,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,FlexB_line,19.963956067226697
1224,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,FlexX,39.55941550235582
1225,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,FlexY,40.35822054634364
1226,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,HoleTL_diameter,3.0594566769773497
1227,20UPGPQ2601054,PCB_POPULATION,003,SlotBR,SlotBR_width,3.080000000000001
1228,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.71879
1229,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_0_y,19.408775000000002
1230,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.713525
1231,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
1232,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.7305875
1233,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.893725
1234,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7335125
1235,20UPGPQ2601136,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.405975
1236,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_0_x,19.8365
1237,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
1238,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_1_x,19.835427499999998
1239,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
1240,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_2_x,19.844105
1241,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
1242,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_3_x,19.8498575
1243,20UPGPQ2601136,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
1244,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_0_x,18.510725
1245,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_0_y,20.427725000000002
1246,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
1247,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_1_y,20.42207
1248,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.808775
1249,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_2_y,20.4190475
1250,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.308775
1251,20UPGPQ2601136,PCB_POPULATION,001,FlexT,FlexT_3_y,20.424020000000002
1252,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
1253,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.92425
1254,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
1255,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.9210325
1256,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_2_x,10.500975
1257,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.9183025
1258,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_3_x,17.732975
1259,20UPGPQ2601136,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9220075
1260,20UPGPQ2601136,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.92167037876129
1261,20UPGPQ2601136,PCB_POPULATION,001,HoleTL,HoleTL_y,27.242075031426246
1262,20UPGPQ2601136,PCB_POPULATION,001,HoleTL,HoleTL_r,1.528189906271428
1263,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,SlotBR_x,26.982011213108628
1264,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.665492094813867
1265,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5200000000000002
1266,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
1267,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,FlexL_line,19.72365749751763
1268,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,FlexR_line,-19.841460002334053
1269,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,FlexT_line,-20.4232104927769
1270,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,FlexB_line,19.921384366183716
1271,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,FlexX,39.56511309342888
1272,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,FlexY,40.344594728213124
1273,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.056379812542856
1274,20UPGPQ2601136,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0400000000000005
1275,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.715085
1276,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_0_y,19.408775000000002
1277,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.72932
1278,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
1279,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.76286
1280,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
1281,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7768025
1282,20UPGPQ2601141,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
1283,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_0_x,19.8009125
1284,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
1285,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_1_x,19.808809999999998
1286,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
1287,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_2_x,19.839132499999998
1288,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
1289,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_3_x,19.8518075
1290,20UPGPQ2601141,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
1291,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
1292,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_0_y,20.41349
1293,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
1294,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_1_y,20.41622
1295,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.808775
1296,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_2_y,20.440887500000002
1297,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.308775
1298,20UPGPQ2601141,PCB_POPULATION,001,FlexT,FlexT_3_y,20.4541475
1299,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
1300,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.901045
1301,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.508775
1302,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.9044575
1303,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_2_x,10.500975
1304,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.9257125
1305,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_3_x,17.996225
1306,20UPGPQ2601141,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9378025
1307,20UPGPQ2601141,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.912832229828513
1308,20UPGPQ2601141,PCB_POPULATION,001,HoleTL,HoleTL_y,27.276648323651408
1309,20UPGPQ2601141,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5248292781505728
1310,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,SlotBR_x,26.96145496682744
1311,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.72578869629652
1312,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5300000000000005
1313,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
1314,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,FlexL_line,19.74429981490461
1315,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,FlexR_line,-19.825119096739222
1316,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,FlexT_line,-20.431232164858265
1317,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,FlexB_line,19.9173604229218
1318,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,FlexX,39.56936242835346
1319,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,FlexY,40.34857204305817
1320,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.0496585563011456
1321,20UPGPQ2601141,PCB_POPULATION,001,SlotBR,SlotBR_width,3.060000000000001
1322,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.7054325
1323,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_0_y,19.408775000000002
1324,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.7186925
1325,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_1_y,5.206275000000001
1326,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.7500875
1327,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_2_y,-10.000975
1328,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.7621775
1329,20UPGPQ2601143,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
1330,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_0_x,19.7999375
1331,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
1332,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_1_x,19.809005
1333,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
1334,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_2_x,19.840595
1335,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
1336,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_3_x,19.852685
1337,20UPGPQ2601143,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
1338,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_0_x,18.491225
1339,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_0_y,20.417585
1340,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_1_x,10.791225
1341,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_1_y,20.419535
1342,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.808775
1343,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_2_y,20.4373775
1344,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.250275000000002
1345,20UPGPQ2601143,PCB_POPULATION,001,FlexT,FlexT_3_y,20.452392500000002
1346,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.408775000000002
1347,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_0_y,-19.904165
1348,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_1_x,-10.674525
1349,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_1_y,-19.9101125
1350,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_2_x,10.471725
1351,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_2_y,-19.928929999999998
1352,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_3_x,18.005975
1353,20UPGPQ2601143,PCB_POPULATION,001,FlexB,FlexB_3_y,-19.9364375
1354,20UPGPQ2601143,PCB_POPULATION,001,HoleTL,HoleTL_x,-26.891476513469385
1355,20UPGPQ2601143,PCB_POPULATION,001,HoleTL,HoleTL_y,27.258399116806707
1356,20UPGPQ2601143,PCB_POPULATION,001,HoleTL,HoleTL_r,1.5302927630028622
1357,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,SlotBR_x,26.990466282249248
1358,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,SlotBR_y,-26.753529645242317
1359,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,SlotBR_r,1.5400000000000007
1360,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,SlotBR_alpha,-0.7853981633974483
1361,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,FlexL_line,19.732546969767395
1362,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,FlexR_line,-19.82550734091884
1363,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,FlexT_line,-20.431773616986092
1364,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,FlexB_line,19.920045551558726
1365,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,FlexX,39.55800621117617
1366,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,FlexY,40.35180329246687
1367,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,HoleTL_diameter,3.0605855260057244
1368,20UPGPQ2601143,PCB_POPULATION,001,SlotBR,SlotBR_width,3.0800000000000014
1369,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_0_x,-19.7602275
1370,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_0_y,19.360025000000004
1371,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_1_x,-19.7651025
1372,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_1_y,5.1087750000000005
1373,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_2_x,-19.78548
1374,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_2_y,-9.991225
1375,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_3_x,-19.80342
1376,20UPGPQ2601065,PCB_POPULATION,001,FlexL,FlexL_3_y,-18.591225
1377,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_0_x,19.775075
1378,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_0_y,-18.591225
1379,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_1_x,19.7784875
1380,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_1_y,-10.691225000000001
1381,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_2_x,19.8038375
1382,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_2_y,10.708775000000001
1383,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_3_x,19.812807499999998
1384,20UPGPQ2601065,PCB_POPULATION,001,FlexR,FlexR_3_y,18.708775
1385,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_0_x,18.130475
1386,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_0_y,20.47589
1387,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_1_x,10.644975
1388,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_1_y,20.329445
1389,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_2_x,-10.955025000000001
1390,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_2_y,20.448395
1391,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_3_x,-18.367275
1392,20UPGPQ2601065,PCB_POPULATION,001,FlexT,FlexT_3_y,20.3387075
1393,20UPGPQ2601065,PCB_POPULATION,001,FlexB,FlexB_0_x,-18.428275000000003
1394,20UPGPQ2601065,PCB_POPULATION,001,FlexB,FlexB_0_y,-20.011025
