,serial_number,x,y,z,tags,imagePath
27,20UPGM22601016,20.8,-18.6,8.014296000000002,AsicR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8090.jpg
28,20UPGM22601016,18.0,-19.7,8.172996,SensorB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8091.jpg
29,20UPGM22601016,11.1,-19.7,8.172095999999998,SensorB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8092.jpg
30,20UPGM22601016,-8.9,-19.7,8.166396,SensorB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8093.jpg
31,20UPGM22601016,-18.3,-19.7,8.166296000000003,SensorB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8094.jpg
32,20UPGM22601016,-20.8,-18.7,8.004196000000004,AsicL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8095.jpg
33,20UPGM22601016,-20.8,-10.0,8.005095999999998,AsicL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8096.jpg
34,20UPGM22601016,-20.8,10.0,8.004196000000004,AsicL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8097.jpg
35,20UPGM22601016,-20.8,19.5,8.007796000000003,AsicL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8098.jpg
36,20UPGM22601016,-18.0,21.0,8.168796000000002,SensorT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8099.jpg
37,20UPGM22601016,-10.1,21.0,8.167995999999999,SensorT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8100.jpg
38,20UPGM22601016,10.0,21.0,8.169595999999999,SensorT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8101.jpg
39,20UPGM22601016,18.0,21.0,8.173896000000001,SensorT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8102.jpg
40,20UPGM22601016,-19.400000000000002,-18.400000000000002,8.415996,FlexL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8103.jpg
41,20UPGM22601016,-19.400000000000002,-5.1000000000000005,8.419796000000002,FlexL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8104.jpg
42,20UPGM22601016,-19.400000000000002,9.9,8.425595999999999,FlexL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8105.jpg
43,20UPGM22601016,-19.400000000000002,18.7,8.426496,FlexL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8106.jpg
44,20UPGM22601016,-18.5,20.8,8.168796000000002,FlexT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8107.jpg
45,20UPGM22601016,-10.5,20.8,8.167496,FlexT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8108.jpg
46,20UPGM22601016,10.5,20.8,8.169996,FlexT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8109.jpg
47,20UPGM22601016,18.5,20.8,8.176296000000002,FlexT,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8110.jpg
48,20UPGM22601016,19.5,18.7,8.435896000000001,FlexR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8111.jpg
49,20UPGM22601016,19.5,10.700000000000001,8.433396,FlexR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8112.jpg
50,20UPGM22601016,19.5,-10.700000000000001,8.426296000000002,FlexR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8113.jpg
51,20UPGM22601016,19.5,-18.7,8.423796000000003,FlexR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8114.jpg
52,20UPGM22601016,18.0,-19.44,8.411396000000002,FlexB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8115.jpg
53,20UPGM22601016,10.0,-19.44,8.425095999999998,FlexB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8116.jpg
54,20UPGM22601016,-10.0,-19.44,8.432595999999998,FlexB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8117.jpg
55,20UPGM22601016,-18.0,-19.44,8.403896000000001,FlexB,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8118.jpg
0,20UPGM22110427,22.0,20.2,7.8526960000000035,Jig,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7318.jpg
1,20UPGM22110427,22.0,-20.2,8.038996,JJig,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7319.jpg
2,20UPGM22110427,-22.0,-20.2,7.843796000000002,Jig,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7320.jpg
3,20UPGM22110427,-22.0,20.2,7.8461960000000035,Jig,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7321.jpg
4,20UPGM22110427,-5.7,7.8,8.433696000000003,Pickup1,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7322.jpg
5,20UPGM22110427,-10.4,-11.200000000000001,8.415996,Pickup2,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7323.jpg
6,20UPGM22110427,9.9,-8.8,8.428196000000003,Pickup3,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7324.jpg
7,20UPGM22110427,10.0,9.700000000000001,8.433796000000003,Pickup4,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7325.jpg
8,20UPGM22110427,18.900000000000002,19.900000000000002,8.435896000000001,FmarkTR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7326.jpg
9,20UPGM22110427,18.900000000000002,-18.7,8.419896000000001,FmarkBR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7327.jpg
10,20UPGM22110427,-18.7,-18.7,8.409296000000003,FmarkBL,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7328.jpg
11,20UPGM22110427,-18.7,19.900000000000002,8.427396000000002,FmarkTL,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7329.jpg
12,20UPGM22110427,20.8,20.8,8.012495999999999,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7330.jpg
13,20UPGM22110427,20.8,-19.400000000000002,8.014996,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7331.jpg
14,20UPGM22110427,-20.900000000000002,-19.5,8.001196000000004,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7332.jpg
15,20UPGM22110427,-20.900000000000002,20.8,8.005796000000002,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7333.jpg
16,20UPGM22110427,-10.200000000000001,-18.2,10.022696000000003,HVCapacitor,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7334.jpg
17,20UPGM22110427,-9.6,-18.2,10.015196000000003,HVCapacitor,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7335.jpg
18,20UPGM22110427,-9.200000000000001,-18.2,10.015196000000003,HVCapacitor,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7336.jpg
19,20UPGM22110427,-8.6,-18.2,10.022696000000003,HVCapacitor,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7337.jpg
20,20UPGM22110427,-8.0,-18.2,10.053996,HVCapacitor,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7338.jpg
21,20UPGM22110427,-3.0,-15.5,9.856896,Connector,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7339.jpg
22,20UPGM22110427,-0.0,-15.5,9.845595999999999,Connector,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7340.jpg
23,20UPGM22110427,3.0,-15.5,9.831095999999999,Connector,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7341.jpg
24,20UPGM22110427,20.8,19.5,8.013595999999998,AsicR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7342.jpg
25,20UPGM22110427,20.8,5.1000000000000005,8.013595999999998,AsicR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7343.jpg
26,20UPGM22110427,20.8,-9.9,8.014796000000002,AsicR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7344.jpg
