,serial_number,qc_stage,scan_num,tags,values
296,20UPGM22601159,MODULE_ASSEMBLY,001,Pickup4Z,1.3482800594380033
297,20UPGM22601159,MODULE_ASSEMBLY,001,PickupZ,1.3411153760149688
298,20UPGM22601159,MODULE_ASSEMBLY,001,HVCapacitorZ,3.082607019653048
299,20UPGM22601159,MODULE_ASSEMBLY,001,ConnectorZ,2.673035999886944
300,20UPGM22601160,MODULE_ASSEMBLY,005,JigZ,7.237746000000001
301,20UPGM22601160,MODULE_ASSEMBLY,005,Pickup1Z,1.3203755365730792
302,20UPGM22601160,MODULE_ASSEMBLY,005,Pickup2Z,1.3256178059431258
303,20UPGM22601160,MODULE_ASSEMBLY,005,Pickup3Z,1.3248274804006825
304,20UPGM22601160,MODULE_ASSEMBLY,005,Pickup4Z,1.3256794452269745
305,20UPGM22601160,MODULE_ASSEMBLY,005,PickupZ,1.3241250670359654
306,20UPGM22601160,MODULE_ASSEMBLY,005,HVCapacitorZ,3.0674699596791055
307,20UPGM22601160,MODULE_ASSEMBLY,005,ConnectorZ,2.648945161279889
308,20UPGM22601161,MODULE_ASSEMBLY,001,JigZ,7.240546000000001
309,20UPGM22601161,MODULE_ASSEMBLY,001,Pickup1Z,1.332630526911353
310,20UPGM22601161,MODULE_ASSEMBLY,001,Pickup2Z,1.3262170612004915
311,20UPGM22601161,MODULE_ASSEMBLY,001,Pickup3Z,1.3275851720628045
312,20UPGM22601161,MODULE_ASSEMBLY,001,Pickup4Z,1.3375343396999622
313,20UPGM22601161,MODULE_ASSEMBLY,001,PickupZ,1.3309917749686528
314,20UPGM22601161,MODULE_ASSEMBLY,001,HVCapacitorZ,3.0388556492163064
315,20UPGM22601161,MODULE_ASSEMBLY,001,ConnectorZ,2.6836126708857897
316,20UPGM22601162,MODULE_ASSEMBLY,001,JigZ,7.242796000000002
317,20UPGM22601162,MODULE_ASSEMBLY,001,Pickup1Z,1.3325418856429052
318,20UPGM22601162,MODULE_ASSEMBLY,001,Pickup2Z,1.3268664408844302
319,20UPGM22601162,MODULE_ASSEMBLY,001,Pickup3Z,1.3275763237744056
320,20UPGM22601162,MODULE_ASSEMBLY,001,Pickup4Z,1.3355873397665516
