,serial_number,qc_stage,scan_num,scan_z,tags,image_path,delta_x,delta_y,margin
48,20UPGM22601068,MODULE_ASSEMBLY,002,7.996595999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601068/ASSEMBLY/Module_20UPGM22601068_ASSEMBLY_PreProduction_Size_Front/Img31558.jpg,-0.18329999999999913,0.08579999999999899,0.2023870796271331
49,20UPGM22601075,MODULE_ASSEMBLY,001,7.996396000000001,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601075/ASSEMBLY/Module_20UPGM22601075_ASSEMBLY_PreProduction_Size_Front/Img37542.jpg,-0.21450000000000102,0.013649999999998386,0.2149338793675869
50,20UPGM22601076,MODULE_ASSEMBLY,001,7.993095999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601076/ASSEMBLY/Module_20UPGM22601076_ASSEMBLY_PreProduction_Size_Front/Img38030.jpg,,,
51,20UPGM22601077,MODULE_ASSEMBLY,001,7.994796000000003,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601077/ASSEMBLY/Module_20UPGM22601077_ASSEMBLY_PreProduction_Size_Front/Img39124.jpg,-0.2281499999999994,0.09165000000000134,0.24587017915965323
52,20UPGM22601078,MODULE_ASSEMBLY,002,7.993095999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601078/ASSEMBLY/Module_20UPGM22601078_ASSEMBLY_Size_1/Img39793.jpg,-0.25349999999999895,0.10529999999999973,0.2745001639343762
53,20UPGM22601079,MODULE_ASSEMBLY,001,7.995896000000001,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601079/ASSEMBLY/Module_20UPGM22601079_ASSEMBLY_PreProduction_Size_Front/Img40246.jpg,-0.18915000000000148,0.0721500000000006,0.2024434365446325
54,20UPGM22601080,MODULE_ASSEMBLY,001,8.009495999999999,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601080/ASSEMBLY/Module_20UPGM22601080_ASSEMBLY_PreProduction_Size_Front/Img40734.jpg,-0.2223000000000006,-0.03119999999999834,0.22447879632606765
55,20UPGM22601081,MODULE_ASSEMBLY,001,7.995296000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601081/ASSEMBLY/Module_20UPGM22601081_ASSEMBLY_PreProduction_Size_Front_1/Img41610.jpg,-0.25349999999999895,0.13064999999999927,0.28518708333302767
56,20UPGM22601082,MODULE_ASSEMBLY,001,8.002296000000003,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601082/ASSEMBLY/Module_20UPGM22601082_ASSEMBLY_PreProduction_Size_Front/Img41788.jpg,-0.19500000000000028,0.058499999999998664,0.20358597692375563
57,20UPGM22601083,MODULE_ASSEMBLY,003,7.995296000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601083/ASSEMBLY/Module_20UPGM22601083_ASSEMBLY_PreProduction_Size_Front/Img43391.jpg,,,
58,20UPGM22601084,MODULE_ASSEMBLY,003,7.994396000000001,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601084/ASSEMBLY/Module_20UPGM22601084_ASSEMBLY_PreProduction_Size_Front_1/Img44063.jpg,-0.20279999999999987,0.033149999999999125,0.2054915144233452
